customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,CLV
1928,8308 Linden Place,2570,NSW,Australia,9,Sully,Dorling,Male,2,24/09/1977,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13,46,2219.84
1929,32708 Bluestem Alley,3976,VIC,Australia,7,Elka,Crossgrove,Female,79,12/10/1986,Food Chemist,Health,Affluent Customer,N,No,20,37,3442.2
1930,3542 Arkansas Place,3380,VIC,Australia,1,Ambrose,Bleasby,Male,27,14/06/1996,Speech Pathologist,Manufacturing,High Net Worth,N,No,3,27,6575.57
1931,642 Anderson Circle,4132,QLD,Australia,5,Boris,Syres,Male,85,06/11/1973,Senior Developer,Health,Affluent Customer,N,No,6,50,2218.5
1932,8318 Continental Alley,3175,VIC,Australia,7,Sybila,Enefer,Female,98,03/01/1977,Librarian,Entertainment,Affluent Customer,N,Yes,3,47,12027.44
1933,7202 Prairieview Court,2221,NSW,Australia,11,Ephraim,Fulep,Male,72,10/09/1980,Automation Specialist I,Manufacturing,Affluent Customer,N,No,18,43,11181.04
1934,64610 Sachtjen Center,2575,NSW,Australia,10,Bryant,Tordiffe,Male,70,17/01/1963,Budget/Accounting Analyst IV,,Affluent Customer,N,Yes,14,61,6431.09
1935,53 Muir Terrace,2170,NSW,Australia,8,Galvan,,Male,72,13/11/1974,Senior Sales Associate,,Mass Customer,N,No,9,49,6514.44
1936,710 Schiller Plaza,3338,VIC,Australia,1,Gisella,Scad,Female,36,08/07/1964,Junior Executive,Manufacturing,Mass Customer,N,Yes,12,59,9673.2
1937,698 Old Gate Lane,2619,NSW,Australia,3,Renaud,Gahagan,Male,69,08/01/1974,Quality Engineer,Health,Mass Customer,N,No,19,50,9338.9
1939,1979 Arapahoe Trail,4701,QLD,Australia,3,Pierce,Cheke,Male,81,03/05/1992,Safety Technician I,,Mass Customer,N,Yes,8,32,806.18
1940,1 Vernon Terrace,4226,QLD,Australia,6,Gabriellia,Coulter,Female,52,02/03/1977,Teacher,Manufacturing,High Net Worth,N,Yes,8,47,6093.61
1941,79862 Darwin Crossing,4215,QLD,Australia,8,Dmitri,Eleshenar,Male,83,23/05/1992,Librarian,Entertainment,Mass Customer,N,No,2,32,4645.69
1942,184 Hoepker Way,2197,NSW,Australia,9,Abe,Townby,Male,0,08/01/1987,Programmer Analyst II,Financial Services,High Net Worth,N,No,19,37,6241.37
1943,40 New Castle Avenue,2043,NSW,Australia,11,Armstrong,Style,Male,35,03/10/1985,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,13,38,2075.78
1944,9525 Johnson Place,3190,VIC,Australia,8,Gregory,Balchin,Male,73,30/07/1980,Programmer III,Argiculture,High Net Worth,N,Yes,8,43,6035.27
1945,8 Pearson Trail,2166,NSW,Australia,9,Griffin,Gisbourn,Male,88,10/07/1978,Software Test Engineer II,,High Net Worth,N,Yes,9,45,2551.62
1946,53 Dakota Court,2027,NSW,Australia,9,Brannon,Gladman,Male,37,04/01/1959,Systems Administrator III,,Mass Customer,N,No,8,65,11237.38
1947,4262 Melvin Avenue,2759,NSW,Australia,8,Gretta,Patrone,Female,66,11/12/1963,Geologist II,Telecommunications,Affluent Customer,N,Yes,18,60,8225.63
1948,4415 Dwight Center,2528,NSW,Australia,7,Elizabeth,Applewhaite,Female,30,08/06/1964,,Entertainment,Mass Customer,N,No,11,59,4266.28
1949,1197 Carey Junction,2280,NSW,Australia,7,Onida,Cockshot,Female,9,10/05/1954,Legal Assistant,Manufacturing,Mass Customer,N,No,7,70,8547.61
1950,227 Havey Trail,2795,NSW,Australia,6,Berne,Fulkes,Male,27,07/10/1963,Web Developer II,Manufacturing,Affluent Customer,N,Yes,19,60,12108.45
1951,2 Manufacturers Parkway,3199,VIC,Australia,6,Rockie,MacCosty,Male,93,07/06/2000,Health Coach II,Manufacturing,Mass Customer,N,Yes,2,23,6977.97
1952,9175 Stephen Drive,4035,QLD,Australia,8,Patrica,Donativo,Female,35,29/01/1974,Payment Adjustment Coordinator,Health,Mass Customer,N,Yes,9,50,7870
1953,299 Pine View Parkway,3121,VIC,Australia,12,Luisa,McGlue,Female,23,05/06/1978,Paralegal,Financial Services,High Net Worth,N,No,12,45,6386.97
1954,71 Orin Crossing,2155,NSW,Australia,9,Greg,Iacovo,Male,88,29/11/1967,VP Sales,Manufacturing,Affluent Customer,N,No,5,56,10028.09
1955,134 Knutson Street,2281,NSW,Australia,9,Thornton,Vereker,Male,18,22/11/1980,Environmental Specialist,,Mass Customer,N,No,11,43,3235.83
1956,37 Mockingbird Street,4017,QLD,Australia,3,Omero,Murra,Male,36,08/07/1994,Human Resources Assistant I,Health,Affluent Customer,N,Yes,3,29,3039.79
1957,00969 Gale Way,3108,VIC,Australia,10,Gary,Eager,Male,1,19/09/1977,Accountant IV,Property,Affluent Customer,N,No,4,46,12822.04
1958,05665 Dottie Circle,2085,NSW,Australia,11,Janina,Keme,Female,62,01/09/1985,Professor,,Mass Customer,N,No,22,38,2389.99
1959,83 Wayridge Circle,4152,QLD,Australia,9,Arlen,Klossek,Male,3,18/09/1978,Director of Sales,Health,Mass Customer,N,Yes,16,45,7593.28
1960,8 Carioca Terrace,4007,QLD,Australia,8,Falkner,Jochens,Male,86,03/07/1978,Software Engineer II,,Mass Customer,N,Yes,10,45,5914.98
1961,5 Kenwood Road,2075,NSW,Australia,11,Licha,Lyes,Female,10,22/11/1960,Physical Therapy Assistant,,Mass Customer,N,Yes,15,63,4600.36
1962,29 Hansons Crossing,2318,NSW,Australia,4,Paddie,Grunder,Male,13,01/11/1977,Sales Representative,Retail,Mass Customer,N,Yes,22,46,1385.6
1963,493 Buell Point,4500,QLD,Australia,8,Syman,Trimnell,Male,81,18/03/1998,Biostatistician I,Argiculture,Mass Customer,N,Yes,4,26,2683.29
1964,7 Del Mar Crossing,4680,QLD,Australia,7,Cara,Campbell-Dunlop,Female,60,19/06/1964,Mechanical Systems Engineer,Financial Services,Affluent Customer,N,Yes,9,59,8039.19
1965,7 Elgar Plaza,2250,NSW,Australia,9,Bendicty,Powrie,Male,81,14/12/1973,Web Designer III,Retail,Mass Customer,N,Yes,3,50,4201.57
1966,425 Marquette Way,2116,NSW,Australia,10,Moshe,Nicholl,Male,75,31/10/1993,,Financial Services,High Net Worth,N,No,3,30,3660.46
1967,67104 Bunting Crossing,2043,NSW,Australia,9,Nomi,,Female,88,19/11/1985,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,17,38,7697.19
1968,243 Raven Drive,4815,QLD,Australia,3,Frederica,Hughman,Female,31,12/06/1994,Librarian,Entertainment,Mass Customer,N,No,1,29,4664.66
1969,248 School Park,3156,VIC,Australia,8,Dimitry,Kunkler,Male,54,06/07/1961,Teacher,IT,Mass Customer,N,Yes,19,62,6142.67
1970,5 Onsgard Plaza,3134,VIC,Australia,10,Carl,Eyre,Male,51,23/08/1982,Desktop Support Technician,Manufacturing,Mass Customer,N,No,7,41,8590.23
1971,38 Havey Place,3049,VIC,Australia,5,Mariel,Dyke,Female,49,10/02/1998,,Manufacturing,Mass Customer,N,Yes,4,26,8998.88
1972,38 Armistice Alley,2018,NSW,Australia,8,Obed,Pauler,Male,12,14/07/1989,,IT,Mass Customer,N,Yes,2,34,5366.41
1973,34953 Oak Circle,2153,NSW,Australia,10,Fanni,Liffe,Female,52,11/01/1980,Media Manager IV,Financial Services,High Net Worth,N,No,5,44,4932.1
1974,18 Express Street,2165,NSW,Australia,9,Aharon,Moller,Male,67,15/06/1958,Administrative Officer,,Mass Customer,N,Yes,15,65,3780.45
1975,04046 Summit Avenue,4217,QLD,Australia,9,Tommie,Midden,Female,39,19/10/1965,Product Engineer,Health,Affluent Customer,N,No,4,58,661.42
1976,986 Hollow Ridge Crossing,3821,VIC,Australia,7,Letitia,Coan,Female,84,16/08/1975,Product Engineer,Manufacturing,Mass Customer,N,No,11,48,6246.07
1977,4622 Dixon Junction,2048,NSW,Australia,8,Myrtia,Paschke,Female,28,04/10/1977,,Manufacturing,Mass Customer,N,Yes,5,46,3681.98
1978,3563 Darwin Avenue,3095,VIC,Australia,9,Marge,Skerm,Female,53,06/01/1955,Dental Hygienist,Health,Mass Customer,N,No,16,69,2048.26
1979,38759 Butterfield Avenue,4305,QLD,Australia,2,Ephrem,Cariss,Male,98,15/05/1960,Statistician III,Manufacturing,Mass Customer,N,Yes,11,64,8062.73
1980,67125 Melody Place,2747,NSW,Australia,8,Kenneth,Viall,Male,97,20/06/1992,Food Chemist,Health,High Net Worth,N,Yes,7,31,9465.38
1981,31 Northwestern Court,2206,NSW,Australia,10,Calv,Zelland,Male,62,30/01/1986,Sales Associate,,Affluent Customer,N,No,12,38,4850.69
1982,8 Farwell Parkway,2428,NSW,Australia,2,Julee,Hallewell,Female,80,30/03/1968,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,16,56,10897.34
1983,19 Barby Parkway,4127,QLD,Australia,4,Kimberlee,Soonhouse,Female,6,10/03/1963,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,18,61,5795.41
1984,681 School Avenue,2077,NSW,Australia,10,Hewett,Alessandretti,Male,70,01/06/1999,Information Systems Manager,Health,Mass Customer,N,Yes,1,24,10526.43
1985,27 Dawn Lane,2233,NSW,Australia,10,Chrysler,Longstaffe,Female,1,02/12/1978,Computer Systems Analyst I,,Mass Customer,N,Yes,16,45,7022.76
1986,366 International Way,2170,NSW,Australia,8,Melania,Ruske,Female,53,30/12/1981,,Retail,Mass Customer,N,No,16,42,4472.25
1987,427 Rockefeller Drive,2093,NSW,Australia,12,Jacobo,Rosenblum,Male,56,08/06/1956,Research Associate,Health,Affluent Customer,N,No,8,67,3721.38
1988,5176 Division Hill,3216,VIC,Australia,5,Kelwin,Goldsmith,Male,27,15/04/1957,Recruiting Manager,Property,Mass Customer,N,No,8,67,10687.63
1989,1 Raven Place,2160,NSW,Australia,6,Emalee,Guitel,Female,46,21/07/1973,Graphic Designer,Property,High Net Worth,N,Yes,17,50,5139.46
1991,42554 Burrows Court,2117,NSW,Australia,10,Tobe,Godrich,Male,35,27/09/1993,Research Nurse,Health,Mass Customer,N,Yes,8,30,12813.27
1992,726 Warrior Center,2077,NSW,Australia,10,Shanta,Attrill,Female,28,21/10/1995,Web Developer I,Manufacturing,Mass Customer,N,Yes,3,28,14165.05
1993,500 Victoria Plaza,2147,NSW,Australia,9,Agustin,Isworth,Male,82,27/07/1980,Accounting Assistant II,,High Net Worth,N,Yes,3,43,9008.4
1994,35 Debra Way,3201,VIC,Australia,6,Gray,McLorinan,Female,71,25/04/1986,,Manufacturing,High Net Worth,N,No,11,38,7273.34
1995,62965 Morningstar Junction,4109,QLD,Australia,9,Mabel,Sallter,Female,6,26/03/1969,Automation Specialist II,,Mass Customer,N,Yes,11,55,5245.66
1996,6698 Melody Crossing,4556,QLD,Australia,8,Filmer,Furby,Male,4,29/12/1985,Structural Engineer,Manufacturing,Mass Customer,N,No,4,38,6300.45
1997,05919 Morning Parkway,2034,NSW,Australia,11,Tedmund,Simonsson,Male,57,27/09/1996,Structural Engineer,,Mass Customer,N,No,5,27,4713.72
1998,6 Rockefeller Pass,3075,VIC,Australia,7,Hamil,Britch,Male,13,26/03/1975,Media Manager IV,Manufacturing,High Net Worth,N,No,21,49,5359.34
1999,7875 Fieldstone Pass,4216,QLD,Australia,10,Raquel,Bamlett,Female,6,16/08/1962,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7,61,8432.98
2001,3 Bonner Point,2800,NSW,Australia,4,Mada,Martinho,Female,21,06/10/1977,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3,46,10016.79
2002,113 Lien Place,2560,NSW,Australia,6,Matilde,Hamsher,Female,55,20/06/1971,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,12,52,2637.04
2003,064 Fallview Terrace,4500,QLD,Australia,7,Lilli,Hargey,Female,80,21/06/1962,Statistician III,Manufacturing,High Net Worth,N,Yes,8,61,1821.05
2004,32 Sutteridge Trail,2470,NSW,Australia,1,Brandy,Showering,Male,16,12/06/1963,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10,60,6042.51
2005,3984 Clove Street,3192,VIC,Australia,10,Marina,McElwee,Female,41,20/08/1978,Accountant I,Manufacturing,High Net Worth,N,No,17,45,7337.82
2006,4 Rowland Plaza,2324,NSW,Australia,4,Hyacinthia,Tuley,Female,33,04/10/1999,Senior Developer,Property,High Net Worth,N,Yes,2,24,6192.77
2007,5157 Maple Wood Circle,2537,NSW,Australia,8,Gail,Scarrisbrick,Male,8,13/04/1970,Programmer I,Manufacturing,Mass Customer,N,Yes,15,54,6309.45
2008,559 Blackbird Street,4580,QLD,Australia,2,Jamill,Cudd,Male,77,27/07/1993,Analyst Programmer,Financial Services,Mass Customer,N,Yes,3,30,7961.95
2009,6466 Troy Street,2763,NSW,Australia,8,Neilla,Castrillo,Female,19,16/03/1960,Staff Accountant IV,Health,Affluent Customer,N,Yes,19,64,7073.18
2010,7135 Ruskin Avenue,2563,NSW,Australia,11,Duff,Guyer,Male,88,31/01/1974,Data Coordiator,Manufacturing,High Net Worth,N,Yes,7,50,5466.66
2011,5 Loftsgordon Avenue,2068,NSW,Australia,12,Guthrie,MacAne,Male,68,22/01/1978,VP Sales,Manufacturing,High Net Worth,N,Yes,12,46,2057.82
2012,33 Del Mar Junction,2264,NSW,Australia,8,Maisey,Lavell,Female,55,07/09/1972,Health Coach I,Health,High Net Worth,N,No,4,51,5492.34
2013,06069 Hayes Road,2099,NSW,Australia,8,Marge,Girault,Female,99,10/08/1995,Registered Nurse,Health,Affluent Customer,N,Yes,19,28,9944.76
2014,828 Waubesa Pass,2234,NSW,Australia,10,Sandye,Avraam,Female,49,25/05/1990,Associate Professor,Manufacturing,Mass Customer,N,Yes,8,34,7628.81
2015,1 Bobwhite Circle,2230,NSW,Australia,9,Charyl,Sibson,Female,6,19/02/1974,Health Coach IV,Health,Affluent Customer,N,No,7,50,8012
2016,3 Memorial Junction,2126,NSW,Australia,11,Laraine,Merioth,Female,89,19/11/1998,Executive Secretary,Retail,Affluent Customer,N,Yes,1,25,5897.56
2017,644 Mcbride Street,2086,NSW,Australia,11,Ezri,Sadry,Male,67,11/02/1995,Programmer II,Financial Services,Affluent Customer,N,Yes,6,29,7420.31
2018,23700 Dennis Way,2075,NSW,Australia,11,Richie,Matts,Male,80,30/01/1963,Senior Developer,Financial Services,Affluent Customer,N,No,12,61,7597.12
2019,5795 Comanche Circle,4825,QLD,Australia,2,Neda,Perkis,Female,48,13/09/1953,VP Marketing,Entertainment,High Net Worth,N,No,17,70,10876.28
2020,31 Scofield Trail,3020,VIC,Australia,8,Portia,Proudlock,Female,50,06/05/1971,Biostatistician IV,Property,Affluent Customer,N,Yes,14,53,8810.74
2022,5468 Moose Lane,2445,NSW,Australia,7,Mortimer,Iremonger,Male,79,03/07/1982,,IT,Affluent Customer,N,No,7,41,5843.24
2023,174 Calypso Crossing,2770,NSW,Australia,7,Marco,Denziloe,Male,15,11/01/1971,Associate Professor,,High Net Worth,N,No,10,53,10149.33
2024,53358 David Circle,4306,QLD,Australia,3,Elinor,Biggerstaff,Female,69,14/07/2000,VP Sales,IT,Mass Customer,N,Yes,2,23,5998.77
2025,0 3rd Road,4060,QLD,Australia,9,Agosto,Thon,Male,59,15/04/1982,VP Quality Control,,Mass Customer,N,Yes,3,42,4120.88
2026,9 Melvin Drive,2144,NSW,Australia,7,Anabelle,Rogerson,Female,62,18/09/1987,Structural Engineer,Property,Mass Customer,N,Yes,7,36,6109.3
2027,9670 4th Point,2065,NSW,Australia,10,Whitney,Dahle,Male,89,02/09/1964,VP Product Management,,High Net Worth,N,No,10,59,6353.81
2028,2228 Steensland Terrace,2148,NSW,Australia,8,Cathy,Parmley,Female,25,10/12/1976,Director of Sales,Retail,Affluent Customer,N,Yes,18,47,7274.75
2029,2 Thierer Place,4053,QLD,Australia,8,Charlie,Hastilow,Male,10,10/03/1992,Nurse,Manufacturing,Mass Customer,N,No,7,32,6555.91
2030,23 Huxley Road,3064,VIC,Australia,7,Xymenes,Sprull,Male,3,09/01/1961,Administrative Officer,Property,High Net Worth,N,No,15,63,6169.62
2031,34 3rd Place,3030,VIC,Australia,8,Philbert,Albone,Male,99,21/01/1987,Geologist III,,Mass Customer,N,No,12,37,4477.19
2032,63 Golf Crossing,2217,NSW,Australia,8,Theodore,Chicchelli,Male,98,09/09/1983,Quality Control Specialist,Property,Mass Customer,N,Yes,9,40,1640.3
2033,1 Sloan Avenue,2176,NSW,Australia,10,Mar,Philippon,Male,36,31/08/1971,Dental Hygienist,Health,High Net Worth,N,No,10,52,10152.52
2034,056 Pierstorff Alley,2040,NSW,Australia,11,June,Haslam,Female,87,10/01/1974,Speech Pathologist,Manufacturing,Mass Customer,N,No,8,50,9042.36
2035,177 Anniversary Parkway,2428,NSW,Australia,7,Kylie,Terese,Male,40,01/06/1979,Senior Developer,Health,Mass Customer,N,No,19,44,3371.8
2036,18 Karstens Drive,2233,NSW,Australia,10,Alix,Gilliland,Female,11,29/04/1977,,,Mass Customer,N,No,17,47,10761.29
2037,6950 Morrow Street,2326,NSW,Australia,3,Irwin,Ryall,Male,19,04/01/1989,VP Marketing,IT,Mass Customer,N,No,6,35,4403.78
2038,8492 Autumn Leaf Center,3214,VIC,Australia,2,Fae,Done,Female,9,26/11/1959,Structural Engineer,Financial Services,Mass Customer,N,Yes,5,64,4230.27
2039,91749 Portage Park,2528,NSW,Australia,8,Laureen,Blower,Female,38,26/03/1978,Senior Developer,IT,High Net Worth,N,Yes,7,46,5594.11
2040,45 Waubesa Lane,4213,QLD,Australia,9,Gal,Scardafield,Male,25,05/09/1969,VP Sales,Retail,Affluent Customer,N,Yes,12,54,3028.89
2041,51739 Sundown Hill,2009,NSW,Australia,9,Mort,Heath,Male,52,27/10/1957,VP Accounting,Financial Services,Mass Customer,N,No,17,66,7729.64
2042,95 Butterfield Circle,3352,VIC,Australia,4,Bendix,Cooke,Male,65,14/08/1968,Registered Nurse,Health,Mass Customer,N,No,17,55,4170.51
2043,9 Porter Pass,4077,QLD,Australia,6,Veronike,Clampett,Female,67,05/09/1977,Software Consultant,,Mass Customer,N,No,7,46,6704.41
2044,236 Fremont Alley,2156,NSW,Australia,12,Leyla,Eddington,Female,84,02/08/1998,Quality Engineer,Health,Mass Customer,N,Yes,1,25,7468.57
2045,46031 Hudson Place,2075,NSW,Australia,11,Hermina,Franzel,Female,15,03/07/1984,VP Sales,Financial Services,High Net Worth,N,No,15,39,9255.03
2046,8 Crowley Terrace,2760,NSW,Australia,8,Charis,Maas,Female,3,27/07/1959,Marketing Manager,,Mass Customer,N,Yes,13,64,13347.53
2047,50532 Hoard Center,4209,QLD,Australia,7,Kirsten,Slegg,Female,45,13/04/1975,Paralegal,Financial Services,Affluent Customer,N,Yes,21,49,3132.77
2048,56 Sommers Point,2204,NSW,Australia,8,Sorcha,Genthner,Female,22,13/04/1960,Financial Advisor,Financial Services,High Net Worth,N,No,13,64,8820.57
2049,0 Red Cloud Place,2217,NSW,Australia,8,Jud,Purchon,Male,21,12/02/1962,Assistant Professor,Manufacturing,High Net Worth,N,No,5,62,7403.76
2050,24951 Michigan Pass,2176,NSW,Australia,10,Opal,Costa,Female,22,26/06/1954,Business Systems Development Analyst,,Mass Customer,N,Yes,5,69,4483.5
2051,51960 Gulseth Point,2009,NSW,Australia,12,Teresita,Drinnan,Female,8,15/06/1959,Geological Engineer,Manufacturing,Affluent Customer,N,No,20,64,7376.93
2052,144 Parkside Parkway,4655,QLD,Australia,3,Ganny,Sealeaf,Male,5,30/11/1955,,Retail,Mass Customer,N,Yes,8,68,7052.08
2053,896 Helena Parkway,4551,QLD,Australia,7,Horatius,Dufton,Male,7,28/05/1978,,Financial Services,Affluent Customer,N,Yes,11,46,7727
2054,89 Anhalt Park,2106,NSW,Australia,11,Horace,Gilpillan,Male,12,21/08/1995,,Manufacturing,Mass Customer,N,Yes,22,28,5248.59
2055,1786 Orin Street,2327,NSW,Australia,3,Harmon,Bakster,Male,46,14/09/1980,Administrative Assistant III,Retail,High Net Worth,N,No,7,43,12172.04
2056,7 Green Ridge Way,2763,NSW,Australia,8,Cristin,Smoughton,Female,65,04/03/1986,Biostatistician IV,Property,High Net Worth,N,No,22,38,1829.49
2057,2807 Northwestern Pass,3182,VIC,Australia,8,Elianora,Sally,Female,99,04/10/1959,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,15,64,6889.26
2058,9362 Grim Plaza,4702,QLD,Australia,1,Ronna,Wickersham,Female,99,04/02/1978,Database Administrator I,Argiculture,High Net Worth,N,No,7,46,7546.98
2059,2 Sommers Drive,3181,VIC,Australia,10,Kylen,Gimson,Female,21,15/02/1977,Graphic Designer,,High Net Worth,N,No,12,47,2702.14
2060,74164 Village Green Parkway,3037,VIC,Australia,9,Constancia,Akram,Female,17,23/01/1959,Statistician II,Financial Services,Mass Customer,N,No,17,65,11179.22
2061,623 Melody Avenue,4500,QLD,Australia,4,Loralyn,,Female,71,24/01/1983,Technical Writer,Manufacturing,High Net Worth,N,No,4,41,8403.65
2062,9 Roth Park,4104,QLD,Australia,7,Guillermo,Kolakovic,Male,67,19/08/1976,Junior Executive,Retail,Mass Customer,N,No,18,47,6976.84
2063,18 Buhler Court,3186,VIC,Australia,12,Benny,Crudge,Male,55,17/06/1963,Clinical Specialist,Health,Affluent Customer,N,No,16,60,4125.82
2064,4 Sachtjen Drive,4701,QLD,Australia,3,Reynard,Jaffrey,Male,99,19/05/1969,VP Marketing,Health,Mass Customer,N,Yes,18,55,5871.14
2065,130 Hayes Crossing,2170,NSW,Australia,9,Silvio,Henrichs,Male,66,13/03/1978,Technical Writer,Retail,Mass Customer,N,Yes,12,46,4870.06
2066,9 Logan Court,2570,NSW,Australia,9,Skipp,McLarens,Male,91,21/12/1969,Food Chemist,Health,High Net Worth,N,Yes,12,54,6115.09
2067,8 Superior Hill,2153,NSW,Australia,10,Slade,Mulvin,Male,81,05/05/1979,Registered Nurse,Health,Mass Customer,N,No,17,45,9622.05
2068,575 Katie Terrace,2835,NSW,Australia,1,Wandie,Nare,Female,23,08/08/1956,Account Representative I,,High Net Worth,N,No,8,67,5158.92
2070,7949 Waywood Way,2318,NSW,Australia,7,Tiphany,Leppington,Female,0,05/12/1981,Recruiting Manager,,Mass Customer,N,No,8,42,12319.54
2071,2982 Monterey Way,3182,VIC,Australia,10,Ardis,Ramelet,Female,69,07/02/1978,,,Mass Customer,N,No,10,46,5340.02
2072,692 Leroy Parkway,3043,VIC,Australia,9,Margie,Tillyer,Female,30,20/04/1960,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9,64,11845.44
2073,9499 Alpine Drive,3175,VIC,Australia,8,Linea,,Female,87,30/01/1974,,Manufacturing,High Net Worth,N,Yes,10,50,8097.38
2074,0442 Debra Point,2281,NSW,Australia,7,Roslyn,Rawdall,Female,90,11/06/1997,,Financial Services,Mass Customer,N,No,4,26,
2075,61 Upham Parkway,4558,QLD,Australia,4,Devondra,Jovis,Female,95,23/04/1973,Environmental Tech,Manufacturing,Mass Customer,N,No,8,51,5575.41
2076,63832 Maple Wood Court,3172,VIC,Australia,9,Beatriz,Tweddle,Female,73,03/06/1969,Assistant Manager,Manufacturing,Mass Customer,N,Yes,5,54,12082.72
2077,27 Rockefeller Plaza,4556,QLD,Australia,8,Tobe,Lindroos,Female,67,26/02/1992,Cost Accountant,Financial Services,Mass Customer,N,Yes,7,32,4642.2
2078,95483 Washington Junction,2505,NSW,Australia,9,Joice,Govett,Female,15,30/08/1989,Computer Systems Analyst III,Manufacturing,Mass Customer,N,No,3,34,7319.86
2079,1396 Sugar Terrace,2145,NSW,Australia,10,Eda,,Female,49,29/07/1956,Account Executive,,High Net Worth,N,No,11,67,4631.31
